Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
C241,1u cpl N4,C_0402_1005Metric,80.5,-62.0,top,0.0
C242,1n diff 4,C_0402_1005Metric,79.8,-65.0,top,0.0
C25,18p CL1,C_0402_1005Metric,88.8,-123.3,top,0.0
C250,1u cpl P5,C_0402_1005Metric,116.6,-57.4,top,0.0
C251,1u cpl N5,C_0402_1005Metric,116.2,-54.7,top,0.0
C252,1n diff 5,C_0402_1005Metric,118.4,-54.6,top,0.0
C26,18p CL2,C_0402_1005Metric,87.2,-120.7,top,0.0
C260,1u cpl P6,C_0402_1005Metric,119.2,-56.7,top,0.0
C261,1u cpl N6,C_0402_1005Metric,121.4,-56.6,top,0.0
C262,1n diff 6,C_0402_1005Metric,120.8,-55.1,top,0.0
C270,1u cpl P7,C_0402_1005Metric,123.9,-56.6,top,0.0
C271,1u cpl N7,C_0402_1005Metric,127.5,-60.0,top,0.0
C272,1n diff 7,C_0402_1005Metric,126.2,-56.8,top,0.0
C280,1u cpl P8,C_0402_1005Metric,127.4,-63.4,top,0.0
C281,1u cpl N8,C_0402_1005Metric,128.5,-62.0,top,0.0
C282,1n diff 8,C_0402_1005Metric,127.8,-65.0,top,0.0
C30,100n flash,C_0402_1005Metric,70.8,-119.3,top,0.0
C301,4n7 gate 1,C_0402_1005Metric,19.4,-46.0,top,0.0
C302,4n7 gate 2,C_0402_1005Metric,39.4,-46.0,top,0.0
C303,4n7 gate 3,C_0402_1005Metric,59.4,-46.0,top,0.0
C304,4n7 gate 4,C_0402_1005Metric,79.4,-46.0,top,0.0
C305,4n7 gate 5,C_0402_1005Metric,99.4,-46.0,top,0.0
C306,4n7 gate 6,C_0402_1005Metric,119.4,-46.0,top,0.0
C307,4n7 gate 7,C_0402_1005Metric,139.4,-46.0,top,0.0
C308,4n7 gate 8,C_0402_1005Metric,159.4,-46.0,top,0.0
C31,1u VBUS,C_0402_1005Metric,104.5,-118.0,top,0.0
C35,100n buf,C_0402_1005Metric,120.8,-109.3,top,0.0
C40,10n RST,C_0402_1005Metric,138.8,-113.3,top,0.0
C41,100n SHT,C_0402_1005Metric,137.2,-110.7,top,0.0
C50,4u7 AVDD_A,C_0402_1005Metric,74.8,-75.3,top,0.0
C51,100n AVDD_A,C_0402_1005Metric,73.2,-72.7,top,0.0
C52,4u7 DVDD_A,C_0402_1005Metric,72.6,-75.4,top,0.0
C53,100n DVDD_A,C_0402_1005Metric,75.4,-72.6,top,0.0
C54,2u2 VREF_A,C_0402_1005Metric,76.5,-74.0,top,0.0
C55,2u2 LDO_A,C_0402_1005Metric,71.5,-74.0,top,0.0
C56,100n LDO_A,C_0402_1005Metric,75.5,-76.6,top,0.0
C57,100n IOV_A,C_0402_1005Metric,73.2,-76.9,top,0.0
C60,4u7 AVDD_B,C_0402_1005Metric,122.8,-75.3,top,0.0
C61,100n AVDD_B,C_0402_1005Metric,121.2,-72.7,top,0.0
C62,4u7 DVDD_B,C_0402_1005Metric,120.6,-75.4,top,0.0
C63,100n DVDD_B,C_0402_1005Metric,123.4,-72.6,top,0.0
C64,2u2 VREF_B,C_0402_1005Metric,124.5,-74.0,top,0.0
C65,2u2 LDO_B,C_0402_1005Metric,119.5,-74.0,top,0.0
C66,100n LDO_B,C_0402_1005Metric,123.5,-76.6,top,0.0
C67,100n IOV_B,C_0402_1005Metric,121.2,-76.9,top,0.0
